,Oil,EQNR,DNB,NHY,NOKUSD
2016-10-11,-0.9951508083618961,-1.2401331707384915,-1.2709671978748047,-1.1107438310476845,1.3479064657779043
2016-10-12,-1.0291921149955858,-1.2417363553958514,-1.2834621367281465,-1.1071822932004334,1.2210109721926852
2016-10-13,-1.0167104179922193,-1.256966456538525,-1.29691803521124,-1.1240191974954705,1.1662427246809681
2016-10-14,-1.0212491578763483,-1.2385297819448027,-1.2700060437450607,-1.1091252353556065,1.241102345274273
2016-10-17,-1.0456455069879207,-1.2553631698130006,-1.2738507899306986,-1.1188385738587356,1.1481108805789424
2016-10-18,-1.0365678107903136,-1.2721967618175272,-1.246938474297865,-1.1156007943576924,1.2367896843922053
2016-10-19,-0.9803996332017904,-1.2593711824904827,-1.2440550767419638,-1.114629323280106,1.2443673565853226
2016-10-20,-1.0535884641071585,-1.2657838190517585,-1.2257933427768193,-1.1240191974954705,1.2794189044445885
2016-10-21,-1.030894331827815,-1.254561730586567,-1.2277159103696307,-1.1181910571663194,1.2110853900263878
2016-10-24,-1.0490497242230294,-1.2553631698130006,-1.2277159103696307,-1.0922882330410884,1.1147283918804831
2016-10-25,-1.087062509416338,-1.2505538199772492,-1.2296380889624572,-1.061852694049463,1.113328262079963
2016-10-26,-1.1330184681582338,-1.2697919337974048,-1.253666747706066,-1.073832635034492,1.0816696628002327
2016-10-27,-1.1052179018115527,-1.2457442660051692,-1.2113759659973276,-1.077394074862262,1.1016004615550476
2016-10-28,-1.1483371210721989,-1.2425376925541205,-1.2027259029962853,-1.0641191985118819,1.099652681916469
2016-10-31,-1.2283343864477845,-1.2657838190517585,-1.2017648136998722,-1.0540819056235824,1.113084136883975
2016-11-01,-1.2266321696155553,-1.2689901883664785,-1.2036869922926985,-1.0229985558810974,1.105729049428376
2016-11-02,-1.3100336522262497,-1.3006213166331861,-1.2277159103696307,-1.039187747444756,1.1671115231725728
2016-11-03,-1.3389689576513002,-1.2819341667641624,-1.216182060812702,-1.041454349926656,1.2036069344904634
2016-11-04,-1.3826552218071075,-1.2786846226159247,-1.2277159103696307,-1.068004592724822,1.2017662044030666
2016-11-07,-1.3503159155762974,-1.2575604932550102,-1.2209877666280915,-1.0304452919023266,1.25003119168048
2016-11-08,-1.3565568722926553,-1.2380611870022968,-1.2171431501091152,-1.0178179322443626,1.146042343824701
2016-11-09,-1.3384014798974408,-1.2437487313240687,-1.199842505440384,-0.9744308831706405,1.168409825351237
2016-11-10,-1.3679040466470018,-1.216124697121364,-1.1738916681039488,-0.9478807383919555,1.037269555965187
2016-11-11,-1.3679040466470018,-1.2413113435595207,-1.1729304491408739,-0.9734597061514975,0.9766547058319046
2016-11-14,-1.4479013120225872,-1.2608102415395768,-1.159474420991119,-0.9634223152437168,0.9015738059834125
2016-11-15,-1.304927434588261,-1.2283117380122688,-1.153707366545993,-0.9961245547367232,0.8568708272474619
2016-11-16,-1.3230828269834756,-1.2193747516104234,-1.1777361549562633,-1.0006573676225985,0.8911221144375259
2016-11-17,-1.3310257841027133,-1.2088124317595554,-1.174852757400362,-1.0038952451431227,0.856834926483346
2016-11-18,-1.3100336522262497,-1.2209994726504603,-1.1662024350659963,-0.9951529856396556,0.7535778014743655
2016-11-21,-1.1942928633847454,-1.180376241173161,-1.1613965995839453,-0.9977435425067259,0.6952984592321138
2016-11-22,-1.1818111663813786,-1.1681889961459275,-1.153707366545993,-0.9692502595339056,0.7712670870660171
2016-11-23,-1.191456123903496,-1.1673769418304023,-1.151785317619828,-0.9718406203620136,0.7919400525262827
2016-11-24,-1.191456123903496,-1.1616893975086304,-1.157552372064954,-0.9310439321163996,0.6674016072905636
2016-11-25,-1.2884740425959265,-1.172251309086841,-1.1604355102875321,-0.9329864821936481,0.7027710400975465
2016-11-28,-1.231738387253544,-1.1787512139286314,-1.1719694895111223,-0.9362245557531346,0.7254094092078661
2016-11-29,-1.3372667408190713,-1.216124697121364,-1.1767750656598501,-0.9391386749274506,0.7625882405262903
2016-11-30,-1.1052179018115527,-1.1657519145858726,-1.1450571738782889,-0.9507947595467905,0.779393714579525
2016-12-01,-1.105785379565412,-1.1178164177467647,-1.123912042357243,-0.9624508441661304,0.7864472356165504
2016-12-02,-0.8788427581958816,-1.1365030572749668,-1.1392902490998247,-0.9686027428414894,0.9242121750937321
2016-12-05,-0.85160966960306,-1.1405653702158802,-1.120067425838267,-0.9423762583895314,0.8527872785145699
2016-12-06,-0.9089125862699526,-1.1543773362831504,-1.1018056918731225,-0.941404885331426,0.9593485793045444
2016-12-07,-0.9616767630527164,-1.141377832804063,-1.0816216496484898,-0.9035220222016848,0.9391031593078409
2016-12-08,-0.9111820644266918,-1.1226913974121895,-1.048942798237177,-0.8565735333001927,0.9928133133898874
2016-12-09,-0.88621823756126,-1.1007548054630925,-1.0450979223848775,-0.8789145255197293,0.9024621867099896
2016-12-12,-0.809057928096273,-1.0812553971422147,-1.0345255511243472,-0.8857139408875045,0.8380327172041016
2016-12-13,-0.807355711264044,-1.090192689748553,-1.0499038875335904,-0.8847422737709558,0.8975281162381337
2016-12-14,-0.9106145866728323,-1.0877551999158406,-1.0623986967202705,-0.9132356547632572,0.8991932589519456
2016-12-15,-0.9038063686319643,-1.0966923904540147,-1.1008444729100475,-0.9349291302903777,0.701025610220348
2016-12-16,-0.8362910166890948,-1.0674434310749445,-1.0893108826864424,-0.905788820722547,0.6236222573041402
2016-12-19,-0.8527444086814295,-1.077193084201301,-1.1114171035039013,-0.912588138070841,0.6010015122052957
2016-12-20,-0.828348059569857,-1.0698813291803142,-1.113339541430051,-0.910645097896187,0.5962110447899034
2016-12-21,-0.8788427581958816,-1.0715059481521867,-1.125834091283408,-0.9180923240148218,0.5685185008332311
2016-12-22,-0.845368712886702,-1.0682560977994557,-1.1094947952444132,-0.921330201535346,0.6001875439716134
2016-12-23,-0.839127756170344,-1.06906835625131,-1.108533705948,-0.9284535712882916,0.5620844311624964
2016-12-26,-0.839127756170344,-1.06906835625131,-1.108533705948,-0.9284535712882916,0.585435593625808
2016-12-27,-0.7863635793875803,-1.0625685534776839,-1.1104562735408114,-0.9245682750948324,0.5935609156569843
2016-12-28,-0.7789878835928528,-1.0528191044876558,-1.1114171035039013,-0.8996367260082255,0.5703572726971308
2016-12-29,-0.783526839906331,-1.0536317712121672,-1.1104562735408114,-0.9148548385722222,0.562199966348833
2016-12-30,-0.7840941012308411,-1.064193682790378,-1.116223068652614,-0.9132356547632572,0.7056437539679841
2017-01-02,-0.7840941012308411,-1.0511942813794548,-1.1046892190956854,-0.921330201535346,0.6542168884837086
2017-01-03,-0.8215396250996396,-1.0276330704584853,-1.1056503083920988,-0.9090265022041089,0.6281000617011413
2017-01-04,-0.7653714475111165,-1.0552565943203684,-1.0931553695387568,-0.9219780122862056,0.644760627215581
2017-01-05,-0.740975098399544,-1.034945029615801,-1.0595151694977074,-0.9051411079911685,0.7136554990363211
2017-01-06,-0.7290606627206875,-1.0487570977512355,-1.0575931205715428,-0.9099980713011765,0.8366064777569517
2017-01-09,-0.85160966960306,-1.0601310636449714,-1.0729713273141241,-0.9022269888168524,0.7693904562145043
2017-01-10,-0.9253659782622874,-1.0536317712121672,-1.0633600453500072,-0.8782670088273131,0.778321913585374
2017-01-11,-0.8425319734054527,-1.0455071453303404,-1.072010238017711,-0.8591637961088197,0.6920758760968375
2017-01-12,-0.7909025357010585,-1.044695091014815,-1.066243183572585,-0.8332608739641073,0.7666737474826795
2017-01-13,-0.8226743641780092,-1.029257485294029,-1.0547097230156415,-0.8497740199129363,0.7847468448797883
2017-01-16,-0.8226743641780092,-1.0373825194485133,-1.0614376074238574,-0.8432983628913691,0.8014309090761947
2017-01-17,-0.8215396250996396,-1.0479445330948884,-1.0575931205715428,-0.8607826858593411,0.7779596422383863
2017-01-18,-0.9094800640238121,-1.0544441317321855,-1.0633600453500072,-0.849126405201039,0.8635535913023449
2017-01-19,-0.8958634115127265,-1.0568815194967338,-1.047981708940764,-0.7969969986043687,0.8182540071409046
2017-01-20,-0.82040488602127,-1.0520064377631446,-1.0450979223848775,-0.7937592191033257,0.8799791699971169
2017-01-23,-0.8351562776107252,-1.0674434310749445,-1.048942798237177,-0.7879312748131369,0.9478218230586782
2017-01-24,-0.8232418419318687,-1.0593189072612819,-1.044136962755126,-0.6729878480780429,0.9967813269364428
2017-01-25,-0.843666496054473,-1.0544441317321855,-1.0143415088997145,-0.6865867768330746,0.9952996044902048
2017-01-26,-0.7778531445144832,-1.0593189072612819,-1.0056913162320107,-0.6467613636260848,1.0519138040186446
2017-01-27,-0.8187028856183903,-1.066631070554926,-1.0085745841212503,-0.6574460751873193,1.0128263575315863
2017-01-30,-0.8351562776107252,-1.0958799278658318,-1.0316420239017843,-0.6998619472418982,1.028186009902699
2017-01-31,-0.8084904503424136,-1.104817424608499,-1.0277975370494696,-0.7290025508681724,1.0548341679941815
2017-02-01,-0.8107599284991527,-1.0966923904540147,-1.0066524055284238,-0.6963001153362037,1.1321004452655834
2017-02-02,-0.7596977521192687,-1.108066458415915,-1.0345255511243472,-0.7082803503796762,1.1476187137399716
2017-02-03,-0.745513838283673,-1.095067363209485,-0.9864682336371295,-0.7011571766656929,1.1255188560913905
2017-02-06,-0.807355711264044,-1.0796307781703423,-1.002807659342786,-0.6963001153362037,1.1811839699648392
2017-02-07,-0.845368712886702,-1.1186289824031117,-0.9999243914535464,-0.6752543525404617,1.1151389660737359
2017-02-08,-0.8413972343270831,-1.1527525131749494,-1.0191473443817658,-0.7027760664162144,1.0303106823971944
2017-02-09,-0.8124619289020324,-1.1365030572749668,-0.9989633021571331,-0.7154034260741784,1.0368008878081831
2017-02-10,-0.751754795000031,-1.1275661729412858,-0.9980019535273965,-0.6865867768330746,1.0193831425414808
2017-02-13,-0.8147314070587716,-1.1259412477649204,-0.9797403492289137,-0.6299248514089724,0.94184989413329
2017-02-14,-0.7931717974284483,-1.1381280845194965,-0.9768568220063507,-0.6457900885874606,0.9480705174428266
2017-02-15,-0.8056537108611643,-1.1527525131749494,-0.9682064996719851,-0.6687791856163002,0.9379974157730713
2017-02-16,-0.8113271898236628,-1.146252608333159,-0.977817911302764,-0.6655409160178515,1.014476487198586
2017-02-17,-0.8022494936260556,-1.1560021593913514,-1.0008856104166213,-0.6752543525404617,1.082091333593303
2017-02-20,-0.8022494936260556,-1.1527525131749494,-0.9960797749345701,-0.6726643837902783,1.0103687870425617
2017-02-21,-0.7540242731567701,-1.1202536013749842,-0.9883905418966177,-0.652913262301444,1.01068340828445
2017-02-22,-0.8005474932231759,-1.1363869037039427,-1.007613494824837,-0.6703973892304538,0.99684464282952
2017-02-23,-0.7585630130408991,-1.1298072836257993,-1.0095358030843251,-0.6817300095620289,0.9725254652174106
2017-02-24,-0.7920370583500788,-1.1413213891091805,-1.020108433678179,-0.7448679840856229,1.0150946330825454
2017-02-27,-0.7954412755851875,-1.1363869037039427,-1.0239527908638317,-0.739687360448888,0.9571658128462979
2017-02-28,-0.8147314070587716,-1.1306299530304165,-1.0287587560125446,-0.71346087599693,0.9702500095136284
2017-03-01,-0.8141641457342614,-1.1166485538103343,-1.0181858660853675,-0.6639219282478488,0.9389667364042005
2017-03-02,-0.843666496054473,-1.1191154392743778,-1.0114579816771516,-0.652913262301444,0.9071527847270231
2017-03-03,-0.7971432759880672,-1.1314521120942118,-1.0162635578258794,-0.6726643837902783,0.834462223027484
2017-03-06,-0.7909025357010585,-1.1306299530304165,-1.020108433678179,-0.6580938859381789,0.9064249783272189
2017-03-07,-0.796008753339047,-1.1306299530304165,-1.0210693933079305,-0.6480565930498794,0.8210464338479557
2017-03-08,-0.9554358063363584,-1.1404989238408918,-1.015302598196128,-0.6153543535568731,0.8733727766586259
2017-03-09,-1.007632721794612,-1.1594155229433623,-1.0162635578258794,-0.6266865818105236,0.7720849717466939
2017-03-10,-1.0541559418610178,-1.1347421773036943,-1.002807659342786,-0.5991650639737333,0.7055132057348353
2017-03-13,-1.0552906809393874,-1.1380318342405196,-1.0008856104166213,-0.5943081986832064,0.700160075434572
2017-03-14,-1.0796870300509598,-1.154480629265467,-1.0258750991233199,-0.6153543535568731,0.7340843393005986
2017-03-15,-1.0291921149955858,-1.1322746794306646,-1.0229917015674186,-0.6218301085979213,0.6813076050855653
2017-03-16,-1.0331635935552048,-1.1265174225526453,-1.0114579816771516,-0.5797379948895505,0.8141528343965375
2017-03-17,-1.0320290709061846,-1.1224053003475318,-1.0162635578258794,-0.5279327387170129,0.8117017913191703
2017-03-20,-1.039972028025422,-1.1314521120942118,-1.0114579816771516,-0.5651679871348568,0.8603094677085992
2017-03-21,-1.0774175518942206,-1.1339197120354059,-1.007613494824837,-0.6088786965353058,0.8362650941272678
2017-03-22,-1.095572944289435,-1.1487236785919408,-1.0297198453089578,-0.6137353657868704,0.8522128662887155
2017-03-23,-1.100111684173564,-1.160237784075322,-1.033564461827934,-0.6169734393463568,0.8570666495971849
2017-03-24,-1.086495248091828,-1.1668174041534654,-1.0220304826043436,-0.6024028434747764,0.8276952553622201
2017-03-27,-1.0893319875730771,-1.1807989054417118,-1.0585543395346177,-0.6849678870825531,0.8642402750087071
2017-03-28,-1.0564252035884076,-1.175041750631857,-1.0412535651992247,-0.6671597077488919,0.8259687549788283
2017-03-29,-0.9945835470373859,-1.1594155229433623,-1.0412535651992247,-0.6406091708922823,0.78847464967735
2017-03-30,-0.9639462412094555,-1.1322746794306646,-1.0268364477530565,-0.6185918389994727,0.8074596264830026
2017-03-31,-0.9713217205748338,-1.1446117605231558,-1.0422145248289763,-0.6360762599869259,0.7392351198394813
2017-04-03,-0.9548685450118483,-1.1322746794306646,-1.0297198453089578,-0.6153543535568731,0.7140719479000655
2017-04-04,-0.8952961501882164,-1.1330972467671174,-1.0518260661264167,-0.6250681821574078,0.7182246871965263
