,Oil,EQNR,DNB,NHY,NOKUSD
2016-06-05,49.63999938964844,77.85820770263672,59.662742614746094,20.41353988647461,0.12003793567419052
2016-06-12,50.540000915527344,80.7550048828125,58.07927322387695,19.991405487060547,0.12264220416545868
2016-06-19,49.16999816894531,80.10469055175781,57.45720291137695,19.75828742980957,0.11957674473524094
2016-06-26,48.40999984741211,81.93731689453125,56.835113525390625,19.399160385131836,0.12164030224084854
2016-07-03,49.84000015258789,86.31207275390625,56.778564453125,19.9031982421875,0.11973050981760025
2016-07-10,46.7599983215332,86.37118530273438,56.184776306152344,19.46216583251953,0.11766339093446732
2016-07-17,47.61000061035156,88.55856323242188,53.07438659667969,21.075084686279297,0.11935408413410187
2016-07-24,45.689998626708984,85.6617660522461,53.5833625793457,21.994953155517578,0.11795402318239212
2016-07-31,42.459999084472656,78.50852966308594,52.508872985839844,22.700605392456055,0.11691722273826599
2016-08-07,44.27000045776367,79.69090270996094,53.357154846191406,22.744712829589844,0.11878205090761185
2016-08-14,46.970001220703125,80.04966735839844,54.45992660522461,22.99043083190918,0.12139885127544403
2016-08-21,50.880001068115234,80.58892059326172,53.470252990722656,23.053438186645508,0.12265574932098389
2016-08-28,49.91999816894531,79.51039123535156,55.47785949707031,22.914827346801758,0.12165568023920059
2016-09-04,46.83000183105469,79.09097290039062,57.45720291137695,22.33518409729004,0.12008175998926163
2016-09-11,48.0099983215332,78.25215911865234,59.0406608581543,20.949073791503906,0.12220723927021027
2016-09-18,45.77000045776367,74.95667266845703,57.06132888793945,20.76006317138672,0.12145990878343582
2016-09-25,45.88999938964844,76.8141098022461,59.15376281738281,22.27217674255371,0.12302862107753754
2016-10-02,49.060001373291016,80.22941589355469,59.21031188964844,21.705135345458984,0.12422359734773636
2016-10-09,51.93000030517578,82.08686828613281,62.999324798583984,21.957151412963867,0.12406132370233536
2016-10-16,51.95000076293945,83.16536712646484,63.564857482910156,22.209169387817383,0.12254420667886734
2016-10-23,51.779998779296875,81.96701049804688,66.05314636230469,22.032758712768555,0.1222015842795372
2016-10-30,49.709999084472656,82.86578369140625,67.52352142333984,23.084936141967773,0.12092965841293335
2016-11-06,45.58000183105469,80.16387176513672,66.05314636230469,23.00933074951172,0.12209521234035492
2016-11-13,45.84000015258789,82.95745086669922,69.27664184570312,24.84906768798828,0.1195257231593132
2016-11-20,46.86000061035156,84.47572326660156,69.6725082397461,24.42694091796875,0.1169794574379921
2016-11-27,47.2400016784668,88.11955261230469,70.01182556152344,25.63663101196289,0.11639953404664993
2016-12-04,54.459999084472656,90.79166412353516,71.2559814453125,24.943578720092773,0.11892712861299515
2016-12-11,54.33000183105469,93.46377563476562,76.7981185913086,26.688810348510742,0.11867886781692505
2016-12-18,55.209999084472656,95.9537353515625,74.19669342041016,26.16586685180664,0.11549610644578934
2016-12-25,55.15999984741211,95.832275390625,73.0656509399414,25.724836349487305,0.11479369550943375
2017-01-01,56.130001068115234,96.19664764404297,72.61322021484375,26.020959854125977,0.116432324051857
2017-01-08,57.099998474121094,97.35050201416016,76.06291961669922,26.083959579467773,0.1179271712899208
2017-01-15,55.45000076293945,98.80805969238281,76.23257446289062,27.25585174560547,0.1173352301120758
2017-01-22,55.4900016784668,97.10762023925781,76.7981185913086,28.345836639404297,0.1184222400188446
2017-01-29,55.52000045776367,96.01445770263672,78.94709777832031,30.998336791992188,0.11993859708309174
2017-02-05,56.810001373291016,93.88890075683594,80.247802734375,30.147768020629883,0.12122490257024765
2017-02-12,56.70000076293945,91.45967864990234,79.56917572021484,30.431291580200195,0.12001343816518784
2017-02-19,55.810001373291016,89.33414459228516,79.39950561523438,30.65180778503418,0.12072920799255371
2017-02-26,55.9900016784668,90.43150329589844,78.26846313476562,29.297204971313477,0.11996448785066605
2017-03-05,55.900001525878906,91.1692123413086,78.49468994140625,30.702205657958984,0.11790269613265991
2017-03-12,51.369998931884766,90.92328643798828,79.28641510009766,32.13241958618164,0.11643083393573761
2017-03-19,51.7599983215332,91.84544372558594,78.49468994140625,33.51852035522461,0.11764290183782578
2017-03-26,50.79999923706055,88.52572631835938,78.1553726196289,32.06941604614258,0.1178254559636116
2017-04-02,52.83000183105469,90.18555450439453,76.9677734375,31.414169311523438,0.11681574583053589
2017-04-09,55.2400016784668,91.66102600097656,76.7981185913086,31.56537437438965,0.11599595844745636
2017-04-16,55.88999938964844,91.84544372558594,77.30708312988281,31.880401611328125,0.11658680438995361
2017-04-23,51.959999084472656,86.9273452758789,75.72360229492188,31.817394256591797,0.11597173660993576
2017-04-30,51.72999954223633,87.11176300048828,79.08931732177734,30.872323989868164,0.1167420968413353
2017-05-07,49.099998474121094,90.12413024902344,83.92549896240234,30.262296676635742,0.11522914469242096
2017-05-14,50.84000015258789,93.60946655273438,86.69743347167969,30.889659881591797,0.11628475040197372
2017-05-21,53.61000061035156,95.3521728515625,86.04869079589844,30.928466796875,0.11800384521484375
2017-05-28,52.150001525878906,93.17378234863281,85.87174987792969,30.708566665649414,0.11909298598766327
2017-06-04,49.95000076293945,91.0575942993164,83.98446655273438,29.32447624206543,0.11831295490264893
2017-06-11,48.150001525878906,91.1821060180664,84.81016540527344,30.055330276489258,0.11745581775903702
2017-06-18,47.369998931884766,89.37711334228516,84.45629119873047,28.444869995117188,0.11764153093099594
2017-06-25,45.540000915527344,87.07420349121094,80.15090942382812,29.201597213745117,0.11780644953250885
2017-07-02,47.91999816894531,86.14060974121094,83.74855041503906,29.932443618774414,0.11940155923366547
2017-07-09,46.709999084472656,84.64684295654297,84.0434341430664,31.504085540771484,0.11974039673805237
2017-07-16,48.90999984741211,87.75887298583984,88.11290740966797,33.728973388671875,0.12118861079216003
2017-07-23,48.060001373291016,86.63853454589844,89.94122314453125,33.6642951965332,0.12432398647069931
2017-07-30,52.52000045776367,91.92897033691406,90.8259048461914,33.14688491821289,0.12584394216537476
2017-08-06,52.41999816894531,93.17378234863281,90.23612213134766,31.937427520751953,0.12666726112365723
2017-08-13,52.099998474121094,91.62617492675781,88.28984832763672,32.855838775634766,0.12579090893268585
2017-08-20,52.720001220703125,90.99641418457031,87.1692886352539,33.30857849121094,0.12536512315273285
2017-08-27,52.40999984741211,91.94100952148438,87.87700653076172,35.34589385986328,0.1275101900100708
2017-09-03,52.31999969482422,93.0115737915039,89.2924575805664,36.80112838745117,0.12895788252353668
2017-09-10,53.779998779296875,92.8856201171875,87.70006561279297,36.86579895019531,0.12938284873962402
2017-09-17,55.619998931884766,96.28617095947266,89.35145568847656,37.18918228149414,0.12702025473117828
2017-09-24,56.86000061035156,98.11241912841797,94.2466049194336,37.38321304321289,0.12826383113861084
2017-10-01,57.540000915527344,100.31645202636719,94.65946197509766,37.44789123535156,0.12593983113765717
2017-10-08,55.619998931884766,99.87566375732422,93.95172882080078,39.032474517822266,0.1249266117811203
2017-10-15,57.16999816894531,100.94621276855469,92.71319580078125,39.808597564697266,0.126511812210083
2017-10-22,57.75,102.70948791503906,94.01069641113281,39.00014114379883,0.12614953517913818
2017-10-29,60.439998626708984,103.02433013916016,92.71319580078125,41.166812896728516,0.12219934910535812
2017-11-05,62.06999969482422,105.30084228515625,93.65682983398438,41.3931770324707,0.12297552078962326
2017-11-12,63.52000045776367,107.72005462646484,93.06706237792969,39.452877044677734,0.12303981930017471
2017-11-19,62.720001220703125,104.40950775146484,89.82328033447266,38.6120719909668,0.12185105681419373
2017-11-26,63.86000061035156,105.68282318115234,89.35145568847656,39.905616760253906,0.12296342104673386
2017-12-03,63.4900016784668,106.89241790771484,88.87964630126953,36.38072204589844,0.12020429968833923
2017-12-10,63.400001525878906,106.19209289550781,89.82328033447266,34.73146438598633,0.12025315314531326
2017-12-17,63.22999954223633,107.84735107421875,90.0002212524414,36.704105377197266,0.12053100764751434
2017-12-24,65.25,111.41255187988281,89.23351287841797,39.58222579956055,0.11948385834693909
2017-12-31,66.5999984741211,111.53985595703125,89.705322265625,40.32600784301758,0.121235191822052
2018-01-07,67.62000274658203,116.06009674072266,91.85800170898438,39.142425537109375,0.12397825717926025
2018-01-14,69.87000274658203,118.35198974609375,93.09656524658203,39.93148422241211,0.12489134818315506
2018-01-21,68.61000061035156,115.83724212646484,94.7479248046875,39.323516845703125,0.12750060856342316
2018-01-28,70.5199966430664,117.9699935913086,92.5952377319336,37.13744354248047,0.12909889221191406
2018-02-04,68.58000183105469,113.48164367675781,93.33246612548828,35.83097457885742,0.13087548315525055
2018-02-11,62.790000915527344,110.97327423095703,90.4720230102539,35.45584487915039,0.1263570785522461
2018-02-18,64.83999633789062,112.8051528930664,93.00808715820312,37.27973175048828,0.12877951562404633
2018-02-25,67.30999755859375,116.30821990966797,91.7105712890625,36.32251739501953,0.1273401975631714
2018-03-04,64.37000274658203,112.41952514648438,89.38095092773438,33.74837875366211,0.12755200266838074
2018-03-11,65.48999786376953,114.60491943359375,91.7105712890625,33.670772552490234,0.12755753099918365
2018-03-18,66.20999908447266,114.76559448242188,93.59786224365234,31.381206512451172,0.12965628504753113
2018-03-25,70.44999694824219,116.82243347167969,89.5578842163086,30.25582504272461,0.12920580804347992
2018-04-01,70.2699966430664,118.68640899658203,89.73479461669922,29.719011306762695,0.12757542729377747
2018-04-08,67.11000061035156,122.70372009277344,89.35145568847656,29.49263572692871,0.12766483426094055
2018-04-15,72.58000183105469,127.84587097167969,88.02444458007812,33.2827033996582,0.12878035008907318
2018-04-22,74.05999755859375,127.7172622680664,88.053955078125,34.433956146240234,0.1283499300479889
2018-04-29,74.63999938964844,132.21664428710938,92.6649169921875,32.66180419921875,0.12522226572036743
2018-05-06,74.87000274658203,132.40948486328125,94.15001678466797,32.881710052490234,0.12429463118314743
2018-05-13,77.12000274658203,139.28704833984375,96.7799072265625,32.43084716796875,0.1250198483467102
2018-05-20,78.51000213623047,143.3857421875,95.60420989990234,34.3811149597168,0.12299775332212448
2018-05-27,76.44000244140625,133.20872497558594,95.10916900634766,33.11444091796875,0.12348346412181854
2018-06-03,77.58999633789062,139.95018005371094,92.6649169921875,34.836849212646484,0.12228766083717346
2018-06-10,76.45999908447266,140.46875,95.48043823242188,36.00299835205078,0.12405391037464142
2018-06-17,73.44000244140625,140.14463806152344,98.326904296875,36.257667541503906,0.12293771654367447
2018-06-24,75.55000305175781,138.9130401611328,97.4605941772461,34.287288665771484,0.12309510260820389
