,Actual,Fitted
2016-12-09,54.33000183105469,55.695000748482926
2016-12-12,55.689998626708984,55.72115546094119
2016-12-13,55.720001220703125,55.72987369842667
2016-12-14,53.900001525878906,55.738591935913064
2016-12-15,54.02000045776367,55.747310173398546
2016-12-16,55.209999084472656,55.75602841088494
2016-12-19,54.91999816894531,55.7821831233432
2016-12-20,55.349998474121094,55.790901360828684
2016-12-21,54.459999084472656,55.799619598315076
2016-12-22,55.04999923706055,55.80833783580056
2016-12-23,55.15999984741211,55.81705607328695
2016-12-26,55.15999984741211,55.843210785745214
2016-12-27,56.09000015258789,55.851929023230696
2016-12-28,56.220001220703125,55.86064726071709
2016-12-29,56.13999938964844,55.86936549820257
2016-12-30,56.130001068115234,55.87808373568896
2017-01-02,56.130001068115234,55.904238448147225
2017-01-03,55.470001220703125,55.91295668563271
2017-01-04,56.459999084472656,55.9216749231191
2017-01-05,56.88999938964844,55.93039316060458
2017-01-06,57.099998474121094,55.93911139809097
2017-01-09,54.939998626708984,55.96526611054924
2017-01-10,53.63999938964844,55.97398434803472
2017-01-11,55.099998474121094,55.98270258552111
2017-01-12,56.0099983215332,55.99142082300659
2017-01-13,55.45000076293945,56.000139060492984
2017-01-16,55.45000076293945,56.02629377295034
2017-01-17,55.470001220703125,56.03501201043673
2017-01-18,53.91999816894531,56.04373024792312
2017-01-19,54.15999984741211,56.052448485408604
2017-01-20,55.4900016784668,56.061166722894995
2017-01-23,55.22999954223633,56.08732143535235
2017-01-24,55.439998626708984,56.09603967283874
2017-01-25,55.08000183105469,56.104757910325134
2017-01-26,56.2400016784668,56.113476147810616
2017-01-27,55.52000045776367,56.12219438529701
2017-01-30,55.22999954223633,56.14834909775436
2017-01-31,55.70000076293945,56.157067335240754
2017-02-01,55.65999984741211,56.165785572726236
2017-02-02,56.560001373291016,56.17450381021263
2017-02-03,56.810001373291016,56.18322204769902
2017-02-06,55.720001220703125,56.209376760156374
2017-02-07,55.04999923706055,56.218094997642766
2017-02-08,55.119998931884766,56.22681323512825
2017-02-09,55.630001068115234,56.23553147261464
2017-02-10,56.70000076293945,56.24424971010103
2017-02-13,55.59000015258789,56.270404422558386
2017-02-14,55.970001220703125,56.27912266004478
2017-02-15,55.75,56.28784089753026
2017-02-16,55.650001525878906,56.29655913501665
2017-02-17,55.810001373291016,56.30527737250213
2017-02-20,55.810001373291016,56.3314320849604
2017-02-21,56.65999984741211,56.34015032244679
2017-02-22,55.84000015258789,56.34886855993227
2017-02-23,56.58000183105469,56.35758679741866
2017-02-24,55.9900016784668,56.366305034904144
2017-02-27,55.93000030517578,56.39245974736241
2017-02-28,55.59000015258789,56.4011779848488
2017-03-01,55.599998474121094,56.40989622233428
2017-03-02,55.08000183105469,56.418614459820674
2017-03-03,55.900001525878906,56.427332697306156
2017-03-06,56.0099983215332,56.45348740976442
2017-03-07,55.91999816894531,56.46220564725081
2017-03-08,53.11000061035156,56.470923884736294
2017-03-09,52.189998626708984,56.479642122222685
2017-03-10,51.369998931884766,56.48836035970817
2017-03-13,51.349998474121094,56.51451507216643
2017-03-14,50.91999816894531,56.523233309652824
2017-03-15,51.810001373291016,56.531951547138306
2017-03-16,51.7400016784668,56.5406697846247
2017-03-17,51.7599983215332,56.54938802211018
2017-03-20,51.619998931884766,56.575542734568444
2017-03-21,50.959999084472656,56.584260972054835
2017-03-22,50.63999938964844,56.59297920954032
2017-03-23,50.560001373291016,56.60169744702671
2017-03-24,50.79999923706055,56.61041568451219
2017-03-27,50.75,56.636570396970455
2017-03-28,51.33000183105469,56.64528863445594
2017-03-29,52.41999816894531,56.65400687194233
2017-03-30,52.959999084472656,56.66272510942872
2017-03-31,52.83000183105469,56.6714433469142
2017-04-03,53.119998931884766,56.69759805937247
2017-04-04,54.16999816894531,56.70631629685795
2017-04-05,54.36000061035156,56.71503453434434
2017-04-06,54.88999938964844,56.72375277183073
2017-04-07,55.2400016784668,56.732471009316214
2017-04-10,55.97999954223633,56.75862572177448
2017-04-11,56.22999954223633,56.76734395925996
2017-04-12,55.86000061035156,56.77606219674635
2017-04-13,55.88999938964844,56.784780434231834
2017-04-14,55.88999938964844,56.793498671718226
2017-04-17,55.36000061035156,56.81965338417649
2017-04-18,54.88999938964844,56.82837162166197
2017-04-19,52.93000030517578,56.837089859148364
2017-04-20,52.9900016784668,56.845808096633846
2017-04-21,51.959999084472656,56.85452633412024
2017-04-24,51.599998474121094,56.8806810465785
2017-04-25,52.099998474121094,56.889399284063984
2017-04-26,51.81999969482422,56.898117521550375
2017-04-27,51.439998626708984,56.90683575903586
2017-04-28,51.72999954223633,56.91555399652225
2017-05-01,51.52000045776367,56.941708708980514
2017-05-02,50.459999084472656,56.950426946465996
2017-05-03,50.790000915527344,56.95914518395239
2017-05-04,48.380001068115234,56.96786342143787
2017-05-05,49.099998474121094,56.97658165892426
2017-05-08,49.34000015258789,57.002736371382525
2017-05-09,48.72999954223633,57.01145460886801
2017-05-10,50.220001220703125,57.0201728463544
2017-05-11,50.77000045776367,57.02889108383988
2017-05-12,50.84000015258789,57.03760932132627
2017-05-15,51.81999969482422,57.06376403378454
2017-05-16,51.650001525878906,57.07248227127002
2017-05-17,52.209999084472656,57.08120050875641
2017-05-18,52.5099983215332,57.08991874624189
2017-05-19,53.61000061035156,57.098636983728284
2017-05-22,53.869998931884766,57.12479169618564
2017-05-23,54.150001525878906,57.13350993367203
2017-05-24,53.959999084472656,57.14222817115842
2017-05-25,51.459999084472656,57.150946408643904
2017-05-26,52.150001525878906,57.159664646130295
2017-05-29,52.150001525878906,57.18581935858765
2017-05-30,51.84000015258789,57.19453759607404
2017-05-31,50.310001373291016,57.20325583356043
2017-06-01,50.33000183105469,57.211974071045915
2017-06-02,49.95000076293945,57.22069230853231
2017-06-05,49.470001220703125,57.24684702098966
2017-06-06,50.119998931884766,57.255565258476054
2017-06-07,48.060001373291016,57.264283495961536
2017-06-08,47.86000061035156,57.27300173344793
2017-06-09,48.150001525878906,57.28171997093432
2017-06-12,48.290000915527344,57.307874683391674
2017-06-13,48.720001220703125,57.316592920878065
2017-06-14,47.0,57.32531115836355
2017-06-15,46.91999816894531,57.33402939584994
2017-06-16,47.369998931884766,57.34274763333633
2017-06-19,46.90999984741211,57.368902345793686
2017-06-20,46.02000045776367,57.37762058328008
2017-06-21,44.81999969482422,57.38633882076556
2017-06-22,45.220001220703125,57.39505705825195
2017-06-23,45.540000915527344,57.40377529573743
2017-06-26,45.83000183105469,57.4299300081957
2017-06-27,46.650001525878906,57.43864824568209
2017-06-28,47.310001373291016,57.44736648316757
2017-06-29,47.41999816894531,57.45608472065396
2017-06-30,47.91999816894531,57.464802958139444
2017-07-03,49.68000030517578,57.49095767059771
2017-07-04,49.68000030517578,57.4996759080841
2017-07-05,47.790000915527344,57.50839414556958
2017-07-06,48.11000061035156,57.517112383055974
2017-07-07,46.709999084472656,57.525830620541456
2017-07-10,46.880001068115234,57.55198533299972
2017-07-11,47.52000045776367,57.56070357048611
2017-07-12,47.7400016784668,57.569421807971594
2017-07-13,48.41999816894531,57.578140045457985
2017-07-14,48.90999984741211,57.58685828294347
2017-07-17,48.41999816894531,57.61301299540173
2017-07-18,48.84000015258789,57.62173123288812
2017-07-19,49.70000076293945,57.630449470373605
2017-07-20,49.29999923706055,57.63916770786
2017-07-21,48.060001373291016,57.64788594534548
2017-07-24,48.599998474121094,57.674040657803744
2017-07-25,50.20000076293945,57.682758895290135
2017-07-26,50.970001220703125,57.69147713277562
2017-07-27,51.4900016784668,57.70019537026201
2017-07-28,52.52000045776367,57.70891360774749
2017-07-31,52.650001525878906,57.735068320205755
2017-08-01,52.630001068115234,57.74378655769124
2017-08-02,52.36000061035156,57.75250479517763
2017-08-03,52.0099983215332,57.76122303266402
2017-08-04,52.41999816894531,57.7699412701495
2017-08-07,52.369998931884766,57.79609598260777
2017-08-08,52.13999938964844,57.80481422009325
2017-08-09,52.70000076293945,57.81353245757964
2017-08-10,51.900001525878906,57.82225069506603
2017-08-11,52.099998474121094,57.830968932551514
2017-08-14,50.72999954223633,57.85712364500978
2017-08-15,50.79999923706055,57.86584188249526
2017-08-16,50.27000045776367,57.87456011998165
2017-08-17,51.029998779296875,57.883278357467134
2017-08-18,52.720001220703125,57.891996594953525
2017-08-21,51.65999984741211,57.91815130741179
2017-08-22,51.869998931884766,57.92686954489727
2017-08-23,52.56999969482422,57.935587782383664
2017-08-24,52.040000915527344,57.944306019869146
2017-08-25,52.40999984741211,57.95302425735554
2017-08-28,51.88999938964844,57.9791789698138
2017-08-29,52.0,57.987897207299284
2017-08-30,50.86000061035156,57.996615444785675
2017-08-31,52.380001068115234,58.00533368227116
2017-09-01,52.31999969482422,58.01405191975755
2017-09-04,52.31999969482422,58.04020663221581
2017-09-05,53.380001068115234,58.048924869701295
2017-09-06,54.20000076293945,58.05764310718769
2017-09-07,54.4900016784668,58.06636134467317
2017-09-08,53.779998779296875,58.07507958215956
2017-09-11,53.84000015258789,58.101234294617825
2017-09-12,54.27000045776367,58.10995253210331
2017-09-13,55.15999984741211,58.1186707695897
2017-09-14,55.470001220703125,58.12738900707518
2017-09-15,55.619998931884766,58.13610724456157
2017-09-18,55.47999954223633,58.16226195701984
2017-09-19,55.13999938964844,58.17098019450532
2017-09-20,56.290000915527344,58.17969843199171
2017-09-21,56.43000030517578,58.18841666947719
2017-09-22,56.86000061035156,58.19713490696358
2017-09-25,59.02000045776367,58.22328961942094
2017-09-26,58.439998626708984,58.23200785690733
2017-09-27,57.900001525878906,58.24072609439372
2017-09-28,57.40999984741211,58.249444331879204
2017-09-29,57.540000915527344,58.258162569365595
2017-10-02,56.119998931884766,58.28431728182295
2017-10-03,56.0,58.29303551930934
2017-10-04,55.79999923706055,58.30175375679573
2017-10-05,57.0,58.310471994281215
2017-10-06,55.619998931884766,58.31919023176761
2017-10-09,55.790000915527344,58.34534494422496
2017-10-10,56.61000061035156,58.35406318171135
2017-10-11,56.939998626708984,58.362781419196835
