,Oil,EQNR,DNB,NHY,NOKUSD,Oil_volatility
2023-12-20,0.005932015289602521,0.0040076061394545,-0.0018966074962131207,0.0011898180002538616,0.013056532854472946,0.3458730350090813
2023-12-21,-0.0038895554637858876,-0.004605676252668611,-0.0033253253376756,-0.024955538852094006,-0.008068575322945915,0.34565764820372197
2023-12-22,-0.0040307305363948,0.0024676327628829764,0.006196336755419862,0.04052412765200408,0.007076955631438286,0.34166536409071435
2023-12-25,0.0,0.0,0.0,0.0,0.009437758548222153,0.33904407937188114
2023-12-26,0.025294043350438056,0.0,0.0,0.0,0.00027531361647170627,0.3476395523464508
2023-12-27,-0.0175157046292177,0.00938477933195081,0.015158751222368538,-0.0005856140243190033,0.0034182690631758827,0.3483979302941655
2023-12-28,-0.015819235556713496,-0.014022133916625878,-0.0013999312197395808,0.006152923258633036,0.003783787090474666,0.323815594525069
2023-12-29,-0.01722156505462813,-0.004019375619831345,0.009345841240476771,-0.004076802422714798,-0.008053754596696105,0.30383982433137746
2024-01-01,0.0,0.0,0.0,0.0,0.001714044079861754,0.2962894575329717
2024-01-02,-0.014927330116984994,0.013037392747165644,-0.013426044880341825,-0.0017544595382460448,0.002436353335746766,0.29839338550519573
2024-01-03,0.031097649615654976,0.00903936103621561,0.003284930157700705,-0.03456364663123901,-0.019858598955992957,0.313693467096278
2024-01-04,-0.0084345515924521,0.01715771740760541,0.013564023161115601,-0.0015169575981834882,0.001243921902882139,0.3139139785131639
2024-01-05,0.01507933823381924,-0.00358265293154314,-0.00553762021893589,0.01458526577354724,0.003825497404717826,0.3164197909030597
2024-01-08,-0.03351954441395333,-0.04479405505618206,0.004176407658887049,-0.009883137418615129,-0.0008350114712480927,0.330073857676968
2024-01-09,0.019311528353493035,-0.0034502888268566068,-0.001848403275780397,0.006654525872732631,-0.005697480754704554,0.32895883756786337
2024-01-10,-0.01018163839952424,-0.014321830459224083,-0.006481478819226005,-0.006610535890615887,-1.7288480839594556e-05,0.3248826906366153
2024-01-11,0.007942715965004066,-0.006546345664998454,0.0018638193748290455,-0.009376931092491159,0.0013755385377705043,0.32625114579356723
2024-01-12,0.011368004286101296,0.012536201860374296,0.0074419332605171196,-0.02412221146530613,0.005362564880676324,0.29814873774418876
2024-01-15,0.0,-0.02777790969495253,-0.0027700448336982486,-0.02002494471482197,0.00025958738791675984,0.2964200323186515
2024-01-16,0.0,0.0026122661377829814,-0.02685191550396049,-0.005747164589879117,-0.006084004622307515,0.29461349599971537
2024-01-17,-0.005236986298566504,-0.014655650733180314,-0.011893494668475113,-0.031149627633894172,-0.010617388445088194,0.27223919951709685
2024-01-18,0.015665142061231707,-0.011072421371632113,0.013480978346801509,-0.0023201776198534807,-0.004003554142212429,0.2747308998937609
2024-01-19,-0.0068268132230623335,-0.004679118705747443,0.010926439358319717,-0.012292417043471837,-0.002019057599915608,0.2679371345047507
2024-01-22,0.019093686947752708,-0.013767612413341568,0.017857161808264577,-0.009754474636695987,0.004215500857724264,0.2728469575713872
2024-01-23,-0.006370153914415089,0.010895494202417977,-0.008310308275119027,0.07065226478023856,-0.0036762808322179374,0.24868993383985044
2024-01-24,0.006159620929878873,-0.002526282651294398,-0.002327670914101687,-0.012690282551650722,0.0020176162096465777,0.24670191674649564
2024-01-25,0.029860061997885268,0.009117075845001654,0.0018665164132956047,-0.005141535569383682,0.003108478168304396,0.2449242262674101
2024-01-26,0.013587319452086799,0.009201983431778915,0.001397235437326838,0.013565845521313902,0.0030747520935316963,0.24675489709533827
2024-01-29,-0.01376423080638911,0.0006629469476688854,-0.01534884510768475,0.0015935401079352207,0.0008095902120970333,0.24702695035799202
2024-01-30,0.005703898203879509,-0.0011595610897201514,-0.002834160411647968,-0.02163547784720432,0.0007805080067120329,0.2435064612716516
2024-01-31,-0.013997871650332727,0.003980791793885219,-0.028422513671939265,0.00715449642847843,-0.001981374151658666,0.2472560038796071
2024-02-01,-0.03683762293423476,0.008095193225625241,0.00048751442792194233,0.00032287243983319946,-0.007292215143909098,0.27022984988491594
2024-02-02,-0.0174078166494529,-0.013110374360996713,0.011208560371522625,-0.014202623798188263,0.008132030121670741,0.27464407716051004
2024-02-05,0.008534799134710447,-0.0004983345350423329,-0.010120478911746278,-0.02979702211099089,-0.01774147628377909,0.2759161864036176
2024-02-06,0.007693274657721627,0.025253379765395323,0.0,0.02531206513415829,-0.006650091209839615,0.2662692384431191
2024-02-07,0.00788907972353603,-0.07762105175559153,-0.012658237126559224,-0.025016394289828714,0.009489839027515545,0.2626481241343104
2024-02-08,0.03055167525459157,-0.020906669143555767,-0.007396394518670579,0.001688083777434013,0.0006048304392141102,0.2726526812642414
2024-02-09,0.006860286742994326,-0.003947500667158765,-0.002483867436196885,-0.014829845355174065,-0.002934102452493703,0.2671668198052387
2024-02-12,-0.0023117463896135115,0.00144119332226178,0.004980104792516649,0.009579239457468969,0.00763541187046668,0.26742337992351467
2024-02-13,0.009390202964224548,-0.057204650472646223,-0.0004955799287703622,-0.022026458639521018,0.003302599783070237,0.26312726767370015
2024-02-14,-0.014135534812098172,0.04521594005469276,0.015369382178286983,-0.02494804481705648,-0.01605662092170901,0.2536889844312926
2024-02-15,0.015441202938625942,-0.007765021625388502,-0.005859294234491941,-0.0049751074983162,0.008675136664364036,0.2549804643551804
2024-02-16,0.007361822421654063,0.01565178712086812,0.012278854355657343,0.04107145089751696,0.005135302206029202,0.2525940106692255
