,Oil,EQNR,DNB,NHY,NOKUSD
Oil,1.0,0.4594860185150334,0.18921048035558458,0.23388241274140048,0.001586589179465398
EQNR,0.4594860185150334,1.0,0.35653354549385025,0.40186474770693803,0.05834201975487994
DNB,0.18921048035558458,0.35653354549385025,1.0,0.3772608074267832,0.06894987473756063
NHY,0.23388241274140048,0.40186474770693803,0.3772608074267832,1.0,0.025366511002562406
NOKUSD,0.001586589179465398,0.05834201975487994,0.06894987473756063,0.025366511002562406,1.0
