,Oil,EQNR,DNB,NHY,NOKUSD
2018-07-26,74.54000091552734,136.5146484375,100.70928955078125,31.29821014404297,0.12306027114391327
2018-07-27,74.29000091552734,138.20001220703125,101.17338562011719,31.499269485473633,0.12215948849916458
2018-07-30,74.97000122070312,137.81106567382812,101.51372528076172,31.224485397338867,0.1221315860748291
2018-07-31,74.25,140.40390014648438,101.82312774658203,31.16417121887207,0.12297627329826355
2018-08-01,74.25,139.49642944335938,101.38996124267578,30.66822624206543,0.12259409576654434
2018-08-02,73.44999694824219,139.3019256591797,100.24519348144531,30.246002197265625,0.12237998843193054
2018-08-03,73.20999908447266,139.88534545898438,101.51372528076172,30.869281768798828,0.12138441950082779
2018-08-06,73.75,139.9501495361328,100.98776245117188,30.815664291381836,0.121062733232975
2018-08-07,74.6500015258789,142.54302978515625,103.2154312133789,31.7070369720459,0.12121506035327911
2018-08-08,72.27999877929688,141.44107055664062,103.3701171875,31.593095779418945,0.12199733406305313
2018-08-09,72.06999969482422,140.01499938964844,104.5767822265625,32.62520217895508,0.1217048317193985
2018-08-10,72.80999755859375,139.3667755126953,103.30824279785156,31.459054946899414,0.1202034279704094
2018-08-13,72.61000061035156,140.40390014648438,102.96788787841797,31.418851852416992,0.11946859955787659
2018-08-14,72.45999908447266,139.3019256591797,102.50379180908203,31.418851852416992,0.11948444694280624
2018-08-15,70.76000213623047,136.9035186767578,102.6275634765625,30.353229522705078,0.11882977187633514
2018-08-16,71.43000030517578,136.77389526367188,102.78225708007812,30.7419490814209,0.11822735518217087
2018-08-17,71.83000183105469,137.5517578125,102.72038269042969,29.944412231445312,0.1179412230849266
2018-08-20,72.20999908447266,140.01499938964844,103.18447875976562,30.695035934448242,0.11831659823656082
2018-08-21,72.62999725341797,141.1472625732422,103.67951965332031,30.76205825805664,0.11852189153432846
2018-08-22,74.77999877929688,141.4088592529297,103.98890686035156,31.137359619140625,0.11903032660484314
2018-08-23,74.7300033569336,140.88563537597656,104.88616943359375,31.110553741455078,0.11975488066673279
2018-08-24,75.81999969482422,140.8202362060547,105.87625122070312,31.371931076049805,0.11923854053020477
2018-08-27,76.20999908447266,142.52076721191406,106.86631774902344,31.60650062561035,0.12032217532396317
2018-08-28,75.94999694824219,142.651611328125,106.71161651611328,31.99521827697754,0.1201476901769638
2018-08-29,77.13999938964844,143.10946655273438,107.02101135253906,31.874582290649414,0.1198800727725029
2018-08-30,77.7699966430664,142.71702575683594,106.09281921386719,31.311614990234375,0.12008262425661087
2018-08-31,77.41999816894531,140.689453125,105.69061279296875,31.036834716796875,0.11980754137039185
2018-09-03,77.41999816894531,140.8202362060547,105.62872314453125,30.842479705810547,0.11917673051357269
2018-09-04,78.16999816894531,141.01644897460938,104.85521697998047,30.654829025268555,0.11968422681093216
2018-09-05,77.2699966430664,137.41909790039062,105.28836822509766,30.688331604003906,0.11916195601224899
2018-09-06,76.5,137.87692260742188,105.62872314453125,31.5729923248291,0.11906448006629944
2018-09-07,76.83000183105469,136.89584350585938,104.97897338867188,30.943008422851562,0.11874792724847794
2018-09-10,77.37000274658203,137.41909790039062,105.69061279296875,31.733842849731445,0.1185353696346283
2018-09-11,79.05999755859375,140.36241149902344,104.88616943359375,31.485864639282227,0.11922403424978256
2018-09-12,79.73999786376953,141.80130004882812,104.88616943359375,30.547588348388672,0.12012733519077301
2018-09-13,78.18000030517578,141.8667755126953,105.04087829589844,30.085155487060547,0.1211240366101265
2018-09-14,78.08999633789062,141.7359161376953,105.22652435302734,30.41355323791504,0.12173151224851608
2018-09-17,78.05000305175781,141.93211364746094,106.09281921386719,30.339832305908203,0.12120169401168823
2018-09-18,79.02999877929688,141.4088592529297,105.35026550292969,30.88939094543457,0.12220964580774307
2018-09-19,79.4000015258789,140.8202362060547,104.63865661621094,31.566282272338867,0.12268538028001785
2018-09-20,78.69999694824219,140.7548065185547,105.3193359375,32.30350875854492,0.12273553013801575
2018-09-21,78.80000305175781,141.7359161376953,106.24751281738281,32.57158660888672,0.12276867777109146
2018-09-24,81.19999694824219,147.2954559326172,106.5569076538086,32.57158660888672,0.12284136563539505
2018-09-25,81.87000274658203,153.31285095214844,107.144775390625,33.24848556518555,0.1228908896446228
2018-09-26,81.33999633789062,151.08905029296875,106.27847290039062,32.899986267089844,0.12298912554979324
2018-09-27,81.72000122070312,150.56578063964844,107.11384582519531,32.53807830810547,0.12341078370809555
