Price,Close,High,Low,Open,Volume
Ticker,NHY.OL,NHY.OL,NHY.OL,NHY.OL,NHY.OL
2023-09-05,56.02511978149414,56.34875709560074,55.75542316286482,55.86330112444084,2494022
2023-09-06,55.75542068481445,56.258856865424896,55.377842692012024,56.115015017211846,1853125
2023-09-07,53.63380432128906,55.93522257587321,53.63380432128906,55.93522257587321,2824767
2023-09-08,52.84268569946289,53.68773936736895,52.37521000494381,53.489960265624426,2918197
2023-09-11,54.74855041503906,54.74855041503906,53.579859432517125,53.72369784783667,3510389
2023-09-12,55.19804763793945,55.64754312870646,54.748552147172454,54.748552147172454,4482321
2023-09-13,54.83844757080078,55.71945828418333,54.76652664919651,55.07218370725807,3678128
2023-09-14,56.11501693725586,56.52855540626128,55.090167739320286,55.341887552927616,4724133
2023-09-15,56.65441131591797,57.049966107967144,55.863298302441216,56.672391546835435,9025535
2023-09-18,55.683502197265625,57.04996895067674,55.23400669006639,56.204918631718456,2233903
2023-09-19,55.449764251708984,56.025117933642505,55.30592583122561,55.30592583122561,2228474
2023-09-20,57.319664001464844,57.319664001464844,55.19804814618725,55.62956340977143,5305871
2023-09-21,55.593605041503906,56.96007180902189,55.25198749227976,56.90613111302484,3850594
2023-09-22,56.25886154174805,56.52855817080829,55.10815066604366,55.71946485424886,2708031
2023-09-25,56.456634521484375,56.58249271369194,55.55764351499775,55.57562374665291,2398544
2023-09-26,57.229766845703125,57.60734484847113,56.11501649827879,56.11501649827879,3840781
2023-09-27,58.25462341308594,58.52431661574619,57.26573118977133,57.283711422491095,3931397
2023-09-28,58.883907318115234,59.13562368711222,58.32653045908145,58.524309565795264,3592939
2023-09-29,60.412193298339844,61.041491122363304,59.315430024412365,59.333406826809785,6450121
2023-10-02,59.20754623413086,61.13138637426756,59.20754623413086,60.73582814998481,4997940
2023-10-03,57.13986587524414,58.88390707935416,56.888146077889495,58.70411163330153,6065031
2023-10-04,55.899261474609375,57.33764572396465,55.899261474609375,56.85219318316884,4826300
2023-10-05,56.11501693725586,56.60047290345014,55.44976551340017,55.827340089743366,3792878
2023-10-06,54.9283447265625,56.36673227939898,54.40693176782574,55.64754021766987,5047982
2023-10-09,54.694610595703125,55.090165386796734,53.777639397397664,54.532791947215195,2866756
2023-10-10,55.93522262573242,56.87017068461626,54.227138307921365,54.694614052052586,3808989
2023-10-11,55.95320510864258,56.150980809954525,55.37784794930412,55.52168638179405,2809556
2023-10-12,55.84531784057617,56.99602860888681,55.70147942320964,55.953199225634854,2338824
2023-10-13,55.144107818603516,56.222897699420756,55.10814735572129,55.91724062367884,3238656
2023-10-16,56.0431022644043,56.0431022644043,54.7485563853584,55.30592987683082,2050263
2023-10-17,55.39582443237305,56.20491770372424,54.15521932213923,55.6295640127094,3302098
2023-10-18,54.388954162597656,55.43178355977977,54.388954162597656,55.144106721203904,2656566
2023-10-19,53.32814407348633,54.65865029774646,53.184305655441406,54.08329662556677,3818005
2023-10-20,52.15945816040039,53.22026781330415,52.15945816040039,53.04046892767362,3598673
2023-10-23,51.02672576904297,51.76390151688177,50.90086758238559,51.745921286019524,4414974
2023-10-24,53.65178298950195,54.38895533288667,51.709962572643455,51.709962572643455,4924944
2023-10-25,53.88551712036133,54.766527853110844,53.04046684920445,53.48996233097737,3028721
2023-10-26,54.78451156616211,55.6475455523505,53.02248998866411,53.02248998866411,4076004
2023-10-27,54.53279113769531,55.683498461524614,53.795618829694874,55.14410526082421,3637597
2023-10-30,56.02511978149414,56.33077686377498,53.77764224395224,54.11925978988461,3636828
2023-10-31,57.247745513916016,57.55339915295414,55.8632985905365,56.07905793328046,4253777
2023-11-01,56.42067337036133,57.26572710095914,56.42067337036133,56.85219206606746,2809127
2023-11-02,56.51057434082031,57.82310036690239,56.51057434082031,56.852191878217866,3435088
2023-11-03,56.690372467041016,57.157848188444035,55.79138148650716,56.76228996220694,3620934
2023-11-06,57.337646484375,57.35562671640271,56.258859997740984,56.8162334730857,3194110
2023-11-07,55.48572540283203,56.88814916260647,55.48572540283203,56.87016893115058,3830857
2023-11-08,56.07905960083008,56.132996866086124,55.1980488314034,55.73744206023491,2875471
2023-11-09,55.95320510864258,56.72633453991424,55.37784794930412,55.73744574521832,3622179
2023-11-10,54.40693283081055,55.86329721293825,54.40693283081055,55.41380173690318,2568639
2023-11-13,54.0653190612793,55.09016826906986,53.68774448130532,54.11925975672354,2892060
2023-11-14,55.93522262573242,56.420675172495315,54.011382382555325,54.17319761189055,4944956
2023-11-15,57.877037048339844,58.43441392726004,55.9352200905414,56.636431960267416,6381770
2023-11-16,56.96006774902344,57.69724006154603,56.94208751830602,57.39158299810654,3073052
2023-11-17,58.344520568847656,58.72209516408302,57.01401079580638,57.08593172597237,4268280
2023-11-20,58.57825469970703,58.776026951083864,57.73320099595684,58.182696479439834,2265995
2023-11-21,57.535423278808594,59.02775161230602,57.535423278808594,58.70411430766217,2607842
2023-11-22,57.031986236572266,57.769161991322065,56.90612804873497,57.10390716069553,1845737
2023-11-23,58.74006652832031,58.79401065032866,57.31966258284857,57.553398725488286,2077214
2023-11-24,58.39845275878906,58.8119877831466,58.20067364741007,58.63219233212395,1602894
2023-11-27,58.39845275878906,58.79401098154705,57.661280435585326,58.03885499798697,3185905
2023-11-28,57.7691650390625,58.16471642509498,57.30168929573381,58.038858230617755,3191448
2023-11-29,56.690372467041016,57.21178545247387,55.26996507169588,55.7374407930989,4454927
2023-11-30,56.438655853271484,57.40956781327457,55.77340441049481,57.19380845681434,7073384
2023-12-01,57.94895935058594,57.98491981383141,56.52855534617512,56.87016945887151,2710387
2023-12-04,56.5285530090332,57.39158351497181,56.5285530090332,57.39158351497181,2724262
2023-12-05,55.66551971435547,56.65441184783044,55.66551971435547,56.36673500920677,2766503
2023-12-06,56.67238998413086,56.94208658169943,56.132993359615426,56.25885497256717,2051772
2023-12-07,55.809364318847656,56.79825307177438,55.755423622925285,56.51057621894557,2537085
2023-12-08,55.989158630371094,56.38471686692383,54.83845124267992,55.7014817834483,3643727
2023-12-11,56.02511978149414,56.474615289002514,55.05421126855289,55.77340339469059,4740403
2023-12-12,56.978050231933594,58.27259603035291,56.600472230699744,56.94208976907733,3646046
2023-12-13,57.12188720703125,57.62531995675266,56.45663237855572,56.63643125890411,4890929
2023-12-14,59.17158508300781,60.825732026309105,58.95582917170999,59.89078059900955,5599544
2023-12-15,59.80087661743164,61.00552809004775,59.53118344028367,59.53118344028367,6341105
2023-12-18,60.6818962097168,61.059470806697696,59.98068428425015,59.98068428425015,3268539
2023-12-19,60.44815444946289,60.71785449979168,59.96269847412538,60.08855666861023,2433909
2023-12-20,60.52007293701172,61.221284809082725,60.196435633170196,60.645931126421544,2977339
2023-12-21,59.009765625,59.261481994519045,57.67926285504028,58.91986790142272,3909559
2023-12-22,61.401092529296875,61.49099026411315,59.33341033473492,59.36937080041294,3708390
2023-12-27,61.36513137817383,61.59886411433386,60.69987305869773,60.69987305869773,2786833
2023-12-28,61.742706298828125,62.030383163788144,61.50896670268639,62.01240636043454,1650355
2023-12-29,61.490989685058594,61.74270608367679,61.16735235576164,61.47300602301018,1768087
2024-01-02,61.38310623168945,61.83260174522995,60.86168978988074,61.67078308600509,2435757
2024-01-03,59.26148223876953,60.98754323009136,59.26148223876953,60.80774778219576,2756934
