Price,Close,High,Low,Open,Volume
Ticker,DNB.OL,DNB.OL,DNB.OL,DNB.OL,DNB.OL
2022-04-20,143.1766815185547,143.71453533484177,139.84199223464037,140.52327154673787,1430929
2022-04-21,143.642822265625,144.0730987357047,141.88583539180684,143.0332502546828,1410907
2022-04-22,142.02926635742188,143.7145350798664,141.74240442364604,142.3519764580888,1496205
2022-04-25,140.20054626464844,141.5631047413063,139.05312053707982,140.88182550297736,1687112
2022-04-26,133.67459106445312,142.78225734061863,140.5591239621117,141.31212145758425,1722377
2022-04-27,140.6364288330078,143.70113586187472,140.37157219135253,142.71740901374216,1653879
2022-04-28,140.22023010253906,145.4037556105206,138.44193333432318,138.44193333432318,1716433
2022-04-29,139.0473175048828,143.24711634292817,137.8743990478961,143.24711634292817,2282864
2022-05-02,138.10142517089844,140.14456723396322,127.43166660753475,138.4797852398598,1530623
2022-05-03,139.38783264160156,139.38783264160156,134.99885398745772,138.89596922161093,1907688
2022-05-04,140.0688934326172,140.74993689571775,137.9879131828149,140.33373853643087,1443734
2022-05-05,139.34999084472656,142.90658427251714,138.29058740663885,142.45254762954727,1385145
2022-05-06,138.5554656982422,139.6905459364693,137.34470882547996,138.40411242917196,1854205
2022-05-09,133.75027465820312,138.59327857031408,133.75027465820312,138.3284334692672,1456058
2022-05-10,133.82595825195312,135.49074021174312,132.04766134583465,133.86378502076323,1320311
2022-05-11,135.4150390625,135.56638075023653,131.97196081999806,133.2583940323353,1510577
2022-05-12,136.5122833251953,136.62579825312713,133.22055825452784,134.20429656344936,1826551
2022-05-13,140.10671997070312,140.10671997070312,137.30685794851124,138.89597475532318,1144791
2022-05-16,139.16082763671875,140.29590783456027,137.34470393882543,139.8797209993247,1495163
2022-05-18,139.7661895751953,142.07418801472082,137.53386775859124,141.73366630483739,2411268
2022-05-19,138.21490478515625,138.25274309486673,135.64206137767698,138.25274309486673,1686541
2022-05-20,141.62014770507812,141.88500433181667,138.8202859289232,139.9932042740591,1682704
2022-05-23,143.20925903320312,143.28493565134457,139.87969567433314,142.8308990357574,1207088
2022-05-24,143.0200958251953,145.0632377419431,141.88501569959854,143.0200958251953,1779740
2022-05-25,144.53353881835938,144.53353881835938,142.33905515128853,143.77681871983393,1212275
2022-05-27,146.690185546875,147.1442106465305,144.91188881998755,145.63077055441573,1321169
2022-05-30,145.9713134765625,148.09013222273003,144.98758651105013,147.56043042284645,891129
